SMILES,bacteria,MIC (µg/mL),MIC (µmol/mL),log MIC,S. aureus,molar_mass,mol_MR,logP,num_h_donors,num_h_acceptors,num_rotatable_bonds,tpsa,fraction_csp3,ring_count,aromatic_ring_count,mean_pagerank,mean_degree_centrality,mean_closeness_centrality,mean_betweenness_centrality
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C5=NC=CC(=N5)C(F)(F)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",64.0,0.1340544344788005,2.1272811848822646,+,477.41800000000006,114.85630000000006,3.3091000000000017,1,7,4,91.56000000000002,0.36363636363636365,5,3,0.029411764705882346,0.06773618538324422,0.16057098352194119,0.17117869875222816
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(C=N4)C)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",256.0,0.6045606544369081,2.78143987933375,+,423.4480000000002,114.59130000000005,2.59872,1,7,4,91.56,0.36363636363636365,5,3,0.032258064516129024,0.07526881720430108,0.17442248080861997,0.17204301075268816
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(C=N4)CC)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",128.0,0.2925881478941652,2.466256729826153,+,437.47500000000025,119.23230000000005,2.8527000000000005,1,7,5,91.56,0.391304347826087,5,3,0.031249999999999997,0.07258064516129031,0.16742245428264252,0.17486559139784946
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(OC)C=N4)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",32.0,0.0728187927099285,1.8622434743265368,+,439.4470000000002,116.40630000000004,2.2988999999999997,1,8,5,100.79,0.36363636363636365,5,3,0.031249999999999997,0.07258064516129031,0.16742245428264252,0.17486559139784946
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C5=NC=C(C=N5)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",1.0,0.0023396683754044,0.3691543048724031,+,427.41100000000006,109.81230000000006,2.4294000000000002,1,7,4,91.56000000000002,0.3333333333333333,5,3,0.032258064516129024,0.07526881720430108,0.17442248080861997,0.17204301075268816
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C5=NC=C(C=N5)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",128.0,0.2994775520517721,2.476364274520272,+,427.41100000000006,109.81230000000006,2.4294000000000002,1,7,4,91.56000000000002,0.3333333333333333,5,3,0.032258064516129024,0.07526881720430108,0.17442248080861997,0.17204301075268816
ClC=1C=CC=CC1C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5597292309845112,2.7479779878497057,+,228.682,66.53970000000002,3.883300000000002,1,1,1,28.68,0.0,3,3,0.0625,0.15,0.2933430826770869,0.18035714285714288
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5597292309845112,2.7479779878497057,+,228.682,66.53970000000002,3.883300000000002,1,1,1,28.68,0.0,3,3,0.06249999999999999,0.15,0.2821400925181985,0.1910714285714286
ClC=1C=CC(=C(Cl)C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,0.9729142201294434,2.9880745510939577,+,263.12699999999995,71.54970000000003,4.536700000000002,1,1,1,28.68,0.0,3,3,0.05882352941176469,0.13970588235294118,0.2779034599570797,0.18186274509803924
ClC=1C=CC(=CC1Cl)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2432285550323608,2.386014559765996,+,263.12699999999995,71.54970000000003,4.5367000000000015,1,1,1,28.68,0.0,3,3,0.05882352941176469,0.13970588235294118,0.27334684591209174,0.1857843137254902
FC1=CC=CC(Cl)=C1C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5189076992929882,2.715090114587108,+,246.67200000000005,66.49770000000002,4.022400000000002,1,1,1,28.68,0.0,3,3,0.058823529411764684,0.13970588235294118,0.2875155373193964,0.1730392156862745
N=1C=2C=CC=CC2NC1C=3C=CC(OC)=C(OC)C3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.0067285647432649,3.002912391383195,+,254.289,74.63370000000003,3.2471000000000014,1,3,3,47.14,0.13333333333333333,3,3,0.05263157894736841,0.12280701754385963,0.24981041603525844,0.18575851393188855
N=1C=2C=CC=CC2NC1C=3C=CC(OCC)=CC3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.1486424105082045,3.3321641437067773,+,238.29,72.69870000000003,3.6286000000000014,1,2,3,37.91,0.13333333333333333,3,3,0.05555555555555555,0.13071895424836602,0.24578545296409007,0.20302287581699346
OC=1C=C(C=CC1OC)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.06550349202121,3.0275548773848597,+,240.262,69.74650000000003,2.9441000000000006,2,3,2,58.14,0.07142857142857142,3,3,0.05555555555555555,0.13071895424836602,0.25829815888524066,0.18872549019607843
FC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.412511131948338,3.382469325967159,+,212.22700000000003,61.48770000000002,3.3690000000000015,1,1,1,28.68,0.0,3,3,0.06249999999999999,0.15,0.2821400925181985,0.1910714285714286
OC=1C=CC=CC1C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.2176791795886523,3.085532880343376,+,210.236,63.194500000000026,2.935500000000001,2,2,1,48.910000000000004,0.0,3,3,0.0625,0.15,0.2933430826770869,0.18035714285714288
BrC=1C=CC(O)=C(C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.4427043703222058,2.6461138093008483,+,289.132,70.89450000000002,3.6980000000000013,2,2,1,48.910000000000004,0.0,3,3,0.0588235294117647,0.13970588235294118,0.28196141885044795,0.17794117647058824
OC1=CC=CC(=C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.6088395897943262,2.784502884679395,+,210.236,63.194500000000026,2.9355,2,2,1,48.910000000000004,0.0,3,3,0.06249999999999999,0.15,0.2873403476483557,0.18571428571428575
OC=1C=C(C=CC1OC)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.06550349202121,3.0275548773848597,+,240.262,69.74650000000003,2.9441000000000006,2,3,2,58.14,0.07142857142857142,3,3,0.05555555555555555,0.13071895424836602,0.25829815888524066,0.18872549019607843
N=1C=2C=CC=CC2NC1C=3C=CC=C(OC)C3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.283033759469908,3.3585123334977216,+,224.263,68.08170000000003,3.238500000000001,1,2,2,37.91,0.07142857142857142,3,3,0.05882352941176469,0.13970588235294118,0.2716710482643898,0.18774509803921569
N=1C=2C=CC=CC2NC1C=3C=CC(SC)=CC3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",32.0,0.1331496977085769,2.124340184791888,+,240.331,73.31070000000003,3.951800000000002,1,2,2,28.68,0.07142857142857142,3,3,0.0588235294117647,0.13970588235294118,0.2635063271339879,0.1965686274509804
O=N(=O)C1=CC=CC(=C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2675205029385455,2.427357072233316,+,239.234,68.18410000000003,3.1381000000000014,1,3,2,71.82,0.0,3,3,0.05555555555555555,0.13071895424836602,0.2606736711179774,0.18586601307189543
O=N(=O)C=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.070082011754182,3.029417063561278,+,239.234,68.18410000000003,3.1381000000000014,1,3,2,71.82,0.0,3,3,0.05555555555555555,0.13071895424836602,0.25053718254405016,0.1968954248366013
N=1C=2C=CC=CC2NC1C=3C=CC(=CC3)N(C)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5393879632204832,2.73190125067221,+,237.306,75.85670000000003,3.2959000000000023,1,2,2,31.92,0.13333333333333333,3,3,0.05555555555555555,0.13071895424836602,0.25053718254405016,0.1968954248366013
N=1C=2C=CC=CC2NC1C=3C=4C=CC=CC4C=C5C=CC=CC53,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2174230611128663,2.337305605908994,+,294.357,96.54170000000002,5.536300000000003,1,1,1,28.68,0.0,5,5,0.04347826086956521,0.10671936758893281,0.24708212970111018,0.15207980425371728
N=1C=2C=CC=CC2NC1C=3C=CC=4OCOC4C3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.074519614180301,3.0312143474705757,+,238.246,67.65270000000002,2.9586000000000006,1,3,1,47.14,0.07142857142857142,4,3,0.05555555555555555,0.13725490196078433,0.2637813840918538,0.18218954248366012
N1=CC=CC(=C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.3113074657446535,3.117704533810913,+,195.225,59.32470000000002,2.6249000000000002,1,2,1,41.57,0.0,3,3,0.06666666666666667,0.16190476190476188,0.30100014448471396,0.18754578754578757
N=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.3113074657446535,3.117704533810913,+,195.225,59.32470000000002,2.6249000000000002,1,2,1,41.57,0.0,3,3,0.06666666666666667,0.16190476190476188,0.30100014448471396,0.18754578754578757
ClC=1C=CC=CC1C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.0547610513001169,3.023154084415156,+,242.709,71.27670000000002,4.191720000000002,1,1,1,28.68,0.07142857142857142,3,3,0.05882352941176469,0.13970588235294118,0.2789512928291037,0.1808823529411765
ClC=1C=CC(=CC1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.1095221026002333,3.324184080079137,+,242.709,71.27670000000002,4.191720000000002,1,1,1,28.68,0.07142857142857142,3,3,0.05882352941176469,0.13970588235294118,0.26906434290624776,0.1906862745098039
ClC=1C=CC(=C(Cl)C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.4618371013948923,2.6644888187583864,+,277.154,76.28670000000002,4.845120000000002,1,1,1,28.68,0.07142857142857142,3,3,0.055555555555555546,0.13071895424836602,0.2649961009946795,0.18218954248366012
ClC=1C=CC(=CC1Cl)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",32.0,0.115459275348723,2.062428827430424,+,277.154,76.28670000000002,4.845120000000001,1,1,1,28.68,0.07142857142857142,3,3,0.05555555555555555,0.13071895424836602,0.2608949080831742,0.18586601307189543
FC1=CC=CC(Cl)=C1C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2454938453925791,2.390040608697088,+,260.699,71.23470000000002,4.330820000000002,1,1,1,28.68,0.07142857142857142,3,3,0.055555555555555546,0.13071895424836602,0.27356796704274006,0.17401960784313725
N=1C2=CC=C(C=C2NC1C=3C=CC(OC)=C(OC)C3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,0.9540988983139284,2.9795933943748105,+,268.316,79.37070000000004,3.5555200000000022,1,3,3,47.14,0.1875,3,3,0.04999999999999999,0.11578947368421053,0.2394199076348727,0.18567251461988304
N=1C2=CC(=CC=C2NC1C=3C=CC(OCC)=CC3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.014596717621088,3.006293452973151,+,252.317,77.43570000000004,3.937020000000002,1,2,3,37.91,0.1875,3,3,0.052631578947368404,0.12280701754385963,0.2360985779013296,0.20158238734090128
OC=1C=CC(=CC1OCC)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.238524724578482,2.377533403046848,+,268.31600000000003,79.10050000000003,3.6426200000000017,2,3,3,58.14,0.1875,3,3,0.04999999999999999,0.11578947368421053,0.2383959464983747,0.1868421052631579
FC=1C=CC(=CC1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5657358543937344,2.752613703704013,+,226.254,66.22470000000001,3.6774200000000015,1,1,1,28.68,0.07142857142857142,3,3,0.05882352941176469,0.13970588235294118,0.26906434290624776,0.1906862745098039
OC=1C=CC=CC1C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.141516879734954,3.0574823378337403,+,224.263,67.93150000000003,3.243920000000002,2,2,1,48.910000000000004,0.07142857142857142,3,3,0.05882352941176469,0.13970588235294118,0.2789512928291037,0.1808823529411765
BrC=1C=CC(O)=C(C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.4222206828759826,2.625539503815073,+,303.159,75.63150000000002,4.006420000000002,2,2,1,48.910000000000004,0.07142857142857142,3,3,0.05555555555555555,0.13071895424836602,0.26867448153167695,0.17851307189542484
OC1=CC=CC(=C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2853792199337385,2.4554223465057783,+,224.263,67.93150000000003,3.243920000000001,2,2,1,48.910000000000004,0.07142857142857142,3,3,0.0588235294117647,0.13970588235294118,0.2736774226704705,0.1857843137254902
OC=1C=C(C=CC1OC)C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5033642823716323,2.701882395719214,+,254.289,74.48350000000002,3.2525200000000005,2,3,2,58.14,0.13333333333333333,3,3,0.052631578947368404,0.12280701754385963,0.24721367690633167,0.18851049191606467
N=1C2=CC=C(C=C2NC1C=3C=CC=C(OC)C3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.0743212052541022,3.031134148042796,+,238.29,72.81870000000004,3.546920000000002,1,2,2,37.91,0.13333333333333333,3,3,0.05555555555555555,0.13071895424836602,0.2595694917025736,0.1875
N=1C2=CC=C(C=C2NC1C=3C=CC(SC)=CC3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",32.0,0.1258069335346244,2.099704576823469,+,254.358,78.04770000000003,4.260220000000002,1,2,2,28.68,0.13333333333333333,3,3,0.05555555555555555,0.13071895424836602,0.25221371113326735,0.19566993464052287
O=N(=O)C1=CC=CC(=C1)C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2527037325130991,2.4026116566325038,+,253.261,72.92110000000002,3.4465200000000014,1,3,2,71.82,0.07142857142857142,3,3,0.052631578947368404,0.12280701754385963,0.24948516584000535,0.18575851393188855
O=N(=O)C=1C=CC(=CC1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.0108149300523963,3.004671647960466,+,253.261,72.92110000000002,3.4465200000000014,1,3,2,71.82,0.07142857142857142,3,3,0.05263157894736841,0.12280701754385963,0.24025045725996735,0.19607843137254902
N=1C2=CC(=CC=C2NC1C=3C=CC(=CC3)N(C)C)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5092844950722747,2.7069604544855155,+,251.333,80.59370000000004,3.604320000000002,1,2,2,31.92,0.1875,3,3,0.05263157894736841,0.12280701754385963,0.24025045725996735,0.19607843137254902
N=1C2=CC(=CC=C2NC1C=3C=4C=CC=CC4C=C5C=CC=CC53)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.4150669295423886,2.6181181323440743,+,308.38400000000007,101.27870000000001,5.844720000000003,1,1,1,28.68,0.045454545454545456,5,5,0.04166666666666665,0.10144927536231885,0.23715291514942996,0.15332674571805005
N=1C2=CC(=CC=C2NC1C=3C=CC=4OCOC4C3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.0295473554443006,3.3073991891680667,+,252.273,72.38970000000003,3.2670200000000005,1,3,1,47.14,0.13333333333333333,4,3,0.052631578947368404,0.1286549707602339,0.25197432811066384,0.1826625386996904
N=1C=2C=C(C=CC2NC1C=3OC=CC3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.5829234455795183,3.4121115344524204,+,198.225,58.53270000000002,3.1313200000000005,1,2,1,41.82,0.08333333333333333,3,3,0.06666666666666667,0.16190476190476188,0.30382695954869,0.18534798534798538
N1=CC=CC(=C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.6117026360560472,2.786540352039618,+,209.252,64.06170000000002,2.933320000000001,1,2,1,41.57,0.07692307692307693,3,3,0.06249999999999999,0.15,0.28606192637838884,0.18750000000000003
N=1C=CC(=CC1)C2=NC=3C=C(C=CC3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.6117026360560472,2.786540352039618,+,209.252,64.06170000000002,2.933320000000001,1,2,1,41.57,0.07692307692307693,3,3,0.06249999999999999,0.15,0.28606192637838884,0.18750000000000003
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.4762843864303601,2.677866344689668,+,268.747,80.37600000000003,4.542700000000003,0,2,3,17.82,0.0625,3,3,0.05263157894736841,0.12280701754385963,0.2641679121819332,0.173718610251118
ClC=1C=CC(=CC1Cl)C2=NC=3C=CC=CC3N2CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2110873637826855,2.3244622361323537,+,303.19200000000006,85.38600000000005,5.196100000000002,0,2,3,17.82,0.0625,3,3,0.04999999999999999,0.11578947368421053,0.25672538833046954,0.1698830409356725
N=1C=2C=CC=CC2N(C1C=3C=CC(OC)=C(OC)C3)CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.4348505540947294,2.638340027797203,+,294.35400000000004,88.47000000000006,3.906500000000003,0,4,5,36.28,0.16666666666666666,3,3,0.045454545454545456,0.10389610389610389,0.23662549650983794,0.17034632034632036
O=N(=O)C=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2291451097211232,2.3601105932247344,+,279.29900000000004,82.02040000000005,3.797500000000002,0,4,4,60.96,0.0625,3,3,0.047619047619047616,0.10952380952380954,0.23759988841884339,0.1789473684210526
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,0.8029936607414518,2.904712116740855,+,318.807,95.72300000000001,5.405000000000004,0,2,3,17.82,0.05,4,4,0.04347826086956521,0.10276679841897234,0.22980971067441522,0.16883116883116883
ClC=1C=CC(=CC1Cl)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",16.0,0.0452934449061859,1.6560353532917191,+,353.25200000000007,100.73300000000002,6.058400000000003,0,2,3,17.82,0.05,4,4,0.04166666666666665,0.09782608695652173,0.2247365327126469,0.16551383399209485
N=1C=2C=CC=CC2N(C1C=3C=CC(OC)=C(OC)C3)CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",8.0,0.0232278594946779,1.366009190321911,+,344.41400000000004,103.81700000000002,4.768800000000003,0,4,5,36.28,0.13636363636363635,4,4,0.03846153846153846,0.08923076923076922,0.21052484477996306,0.165
N=1C=2C=CC=CC2N(C1C=3C=CC(OCC)=CC3)CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.1948753863252287,2.2897569891526324,+,328.415,101.88200000000003,5.150300000000004,0,3,5,27.05,0.13636363636363635,4,4,0.03999999999999999,0.09333333333333332,0.20884599062643985,0.17507246376811594
N=1C=2C=CC=CC2N(C1C=3C=CC=C(OC)C3)CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,0.8142804432739164,2.910774004386089,+,314.388,97.26500000000003,4.760200000000004,0,3,4,27.05,0.09523809523809523,4,4,0.04166666666666665,0.09782608695652173,0.2242041226538083,0.1661725955204216
O=N(=O)C=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",4.0,0.0121448024799686,1.084390455941706,+,329.35900000000004,97.36740000000002,4.659800000000003,0,4,4,60.96,0.05,4,4,0.03999999999999998,0.09333333333333332,0.2113254205464519,0.1718840579710145
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4Cl,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",16.0,0.0452934449061859,1.6560353532917194,+,353.25199999999995,100.73300000000002,6.058400000000004,0,2,3,17.82,0.05,4,4,0.04166666666666665,0.09782608695652173,0.22534665695675385,0.1648550724637681
ClC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=C)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",32.0,0.1131645766583915,2.0537105030947123,+,282.774,85.11300000000003,4.851120000000003,0,2,3,17.82,0.11764705882352941,3,3,0.04999999999999999,0.11578947368421053,0.25521645614250793,0.1719298245614035
O=N(=O)C=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=C)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2181872728636397,2.338829414051148,+,293.326,86.75740000000005,4.105920000000003,0,4,4,60.96,0.11764705882352941,3,3,0.045454545454545456,0.10389610389610389,0.23060544894431786,0.17683982683982685
ClC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",8.0,0.0240360059368934,1.3808623026119513,+,332.834,100.46000000000001,5.713420000000005,0,2,3,17.82,0.09523809523809523,4,4,0.04166666666666665,0.09782608695652173,0.22471440263266154,0.1660079051383399
ClC=1C=CC(=CC1Cl)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",32.0,0.087127224807299,1.9401538810251115,+,367.2790000000001,105.47000000000001,6.366820000000004,0,2,3,17.82,0.09523809523809523,4,4,0.03999999999999998,0.09333333333333334,0.21992857530531118,0.1628985507246377
FC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2022890267685276,2.305972324969862,+,316.379,95.40800000000002,5.199120000000004,0,2,3,17.82,0.09523809523809523,4,4,0.04166666666666665,0.09782608695652173,0.22471440263266154,0.1660079051383399
N=1C2=CC=C(C=C2N(C1C=3C=CC(SC)=CC3)CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,0.7431426224225868,2.871072170674482,+,344.48300000000006,107.23100000000002,5.781920000000005,0,3,4,17.82,0.13636363636363635,4,4,0.03999999999999998,0.09333333333333332,0.2150035204585677,0.1684057971014493
O=N(=O)C=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",16.0,0.0465947941966183,1.6683373978493428,+,343.386,102.10440000000001,4.968220000000004,0,4,4,60.96,0.09523809523809523,4,4,0.03846153846153846,0.08923076923076922,0.20733192632567773,0.16884615384615387
ClC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4Cl)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.1742544496145981,2.241183876689093,+,367.27900000000005,105.47000000000001,6.366820000000005,0,2,3,17.82,0.09523809523809523,4,4,0.03999999999999998,0.09333333333333334,0.22062211690406008,0.16217391304347828
ClC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4Cl)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.1742544496145981,2.241183876689093,+,367.27900000000005,105.47000000000001,6.366820000000005,0,2,3,17.82,0.09523809523809523,4,4,0.03999999999999998,0.09333333333333334,0.22062211690406008,0.16217391304347828
O=N(=O)C=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC4=CC=C(Cl)C=C4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",8.0,0.0211734876174797,1.3257923992700318,+,377.8310000000001,107.1144,5.621620000000004,0,4,4,60.96,0.09523809523809523,4,4,0.03703703703703703,0.08547008547008549,0.20010921813231344,0.16957264957264956
N=1C=2C=CC(=CC2N(C1C=3OC=CC3)CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.4439049765909484,2.6472900139009523,+,288.35,87.71600000000004,4.653020000000003,0,3,3,30.96,0.10526315789473684,4,4,0.045454545454545456,0.10822510822510822,0.24184230528287431,0.1655844155844156
ClC=1C=CC=CC1C2=NC=3C=CC=CC3N2,"MSSA, Methicillin-susceptible strains of Staphylococcus aureus ATCC 29213",64.0,0.2798646154922556,2.4469479921857245,+,228.682,66.53970000000002,3.883300000000002,1,1,1,28.68,0.0,3,3,0.0625,0.15,0.2933430826770869,0.18035714285714288
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MSSA, Methicillin-susceptible strains of Staphylococcus aureus ATCC 29213",64.0,0.2798646154922556,2.4469479921857245,+,228.682,66.53970000000002,3.883300000000002,1,1,1,28.68,0.0,3,3,0.06249999999999999,0.15,0.2821400925181985,0.1910714285714286
ClC=1C=CC(=C(Cl)C1)C2=NC=3C=CC=CC3N2,"MSSA, Methicillin-susceptible strains of Staphylococcus aureus ATCC 29213",128.0,0.4864571100647217,2.6870445554299764,+,263.12699999999995,71.54970000000003,4.536700000000002,1,1,1,28.68,0.0,3,3,0.05882352941176469,0.13970588235294118,0.2779034599570797,0.18186274509803924
ClC=1C=CC(=CC1Cl)C2=NC=3C=CC=CC3N2,"MSSA, Methicillin-susceptible strains of Staphylococcus aureus ATCC 29213",32.0,0.1216142775161804,2.0849845641020144,+,263.12699999999995,71.54970000000003,4.5367000000000015,1,1,1,28.68,0.0,3,3,0.05882352941176469,0.13970588235294118,0.27334684591209174,0.1857843137254902
